species;audio_name;spectrogram_name;sec_i;sec_f
Dendrocopos minor;XC142515.mp3;XC142515_6.npy;52.280;53.280
Dendrocopos minor;XC142515.mp3;XC142515_7.npy;67.520;68.520
Dendrocopos minor;XC142515.mp3;XC142515_8.npy;68.320;69.320
Dendrocopos minor;XC142515.mp3;XC142515_9.npy;76.950;77.950
Dendrocopos minor;XC142515.mp3;XC142515_10.npy;77.750;78.510
Dendrocopos minor;XC142515.mp3;XC142515_11.npy;91.290;92.290
Dendrocopos minor;XC142515.mp3;XC142515_12.npy;92.090;93.090
Dendrocopos minor;XC142515.mp3;XC142515_13.npy;100.650;101.650
Dendrocopos minor;XC142515.mp3;XC142515_14.npy;101.450;101.930
Dendrocopos minor;XC142515.mp3;XC142515_15.npy;113.320;114.320
Dendrocopos minor;XC142515.mp3;XC142515_16.npy;114.120;115.120
Dendrocopos minor;XC142515.mp3;XC142515_17.npy;119.310;120.310
Dendrocopos minor;XC142515.mp3;XC142515_18.npy;120.110;120.530
Dendrocopos minor;XC142515.mp3;XC142515_19.npy;143.850;144.690
Dendrocopos minor;XC150591.mp3;XC150591_0.npy;2.220;3.220
Dendrocopos minor;XC150591.mp3;XC150591_1.npy;3.020;3.230
Dendrocopos minor;XC150591.mp3;XC150591_2.npy;3.490;3.870
Dendrocopos minor;XC150591.mp3;XC150591_3.npy;5.120;5.440
Dendrocopos minor;XC150591.mp3;XC150591_4.npy;5.740;6.170
Dendrocopos minor;XC150591.mp3;XC150591_5.npy;12.120;12.670
Dendrocopos minor;XC150591.mp3;XC150591_6.npy;13.120;13.610
Dendrocopos minor;XC150591.mp3;XC150591_7.npy;22.160;22.580
Dendrocopos minor;XC150591.mp3;XC150591_8.npy;24.750;25.330
Dendrocopos minor;XC150591.mp3;XC150591_9.npy;25.670;26.160
Dendrocopos minor;XC150591.mp3;XC150591_10.npy;34.190;34.740
Dendrocopos minor;XC150591.mp3;XC150591_11.npy;39.744;40.240
Dendrocopos minor;XC150591.mp3;XC150591_12.npy;44.610;45.140
Dendrocopos minor;XC150591.mp3;XC150591_13.npy;48.720;49.140
Dendrocopos minor;XC150591.mp3;XC150591_14.npy;50.590;51.130
Dendrocopos minor;XC150591.mp3;XC150591_15.npy;51.490;51.870
Dendrocopos minor;XC150591.mp3;XC150591_16.npy;56.480;57.020
Dendrocopos minor;XC150591.mp3;XC150591_17.npy;57.310;57.740
Dendrocopos minor;XC150591.mp3;XC150591_18.npy;62.650;63.310
Dendrocopos minor;XC150591.mp3;XC150591_19.npy;63.860;64.400
Dendrocopos minor;XC150591.mp3;XC150591_20.npy;66.180;66.830
Dendrocopos minor;XC150591.mp3;XC150591_21.npy;68.290;68.890
Dendrocopos minor;XC150591.mp3;XC150591_22.npy;73.100;73.810
Dendrocopos minor;XC150591.mp3;XC150591_23.npy;78.040;78.690
Dendrocopos minor;XC150591.mp3;XC150591_24.npy;78.930;79.370
Dendrocopos minor;XC150591.mp3;XC150591_25.npy;85.080;85.770
Dendrocopos minor;XC150591.mp3;XC150591_26.npy;88.800;89.550
Dendrocopos minor;XC150591.mp3;XC150591_27.npy;90.120;90.610
Dendrocopos minor;XC150591.mp3;XC150591_28.npy;100.030;100.670
Dendrocopos minor;XC150591.mp3;XC150591_29.npy;105.490;106.350
Dendrocopos minor;XC150591.mp3;XC150591_30.npy;114.720;115.720
Dendrocopos minor;XC150591.mp3;XC150591_31.npy;115.520;116.100
Dendrocopos minor;XC153193.mp3;XC153193_0.npy;1.280;2.280
Dendrocopos minor;XC153193.mp3;XC153193_1.npy;2.080;2.570
Dendrocopos minor;XC153193.mp3;XC153193_2.npy;27.990;28.990
Dendrocopos minor;XC153193.mp3;XC153193_3.npy;28.790;29.480
Dendrocopos minor;XC171122.mp3;XC171122_0.npy;2.430;3.430
Dendrocopos minor;XC171122.mp3;XC171122_1.npy;3.230;3.710
Dendrocopos minor;XC171122.mp3;XC171122_2.npy;6.960;7.960
Dendrocopos minor;XC171122.mp3;XC171122_3.npy;7.760;8.430
Dendrocopos minor;XC171122.mp3;XC171122_4.npy;12.590;13.590
Dendrocopos minor;XC171122.mp3;XC171122_5.npy;13.390;14.390
Dendrocopos minor;XC171122.mp3;XC171122_6.npy;14.190;14.700
Dendrocopos minor;XC171122.mp3;XC171122_7.npy;21.560;22.560
Dendrocopos minor;XC171122.mp3;XC171122_8.npy;22.360;23.360
Dendrocopos minor;XC171122.mp3;XC171122_9.npy;32.230;33.230
Dendrocopos minor;XC171122.mp3;XC171122_10.npy;33.030;34.030
Dendrocopos minor;XC171122.mp3;XC171122_11.npy;36.830;37.830
Dendrocopos minor;XC171122.mp3;XC171122_12.npy;37.630;38.370
Dendrocopos minor;XC171122.mp3;XC171122_13.npy;40.660;41.660
Dendrocopos minor;XC171122.mp3;XC171122_14.npy;41.460;42.460
Dendrocopos minor;XC171122.mp3;XC171122_15.npy;50.740;51.740
Dendrocopos minor;XC171122.mp3;XC171122_16.npy;51.540;52.330
Dendrocopos minor;XC171122.mp3;XC171122_17.npy;54.240;55.240
Dendrocopos minor;XC171122.mp3;XC171122_18.npy;55.040;55.620
Dendrocopos minor;XC171122.mp3;XC171122_19.npy;61.920;62.920
Dendrocopos minor;XC171122.mp3;XC171122_20.npy;62.720;63.320
Dendrocopos minor;XC171122.mp3;XC171122_21.npy;64.980;65.980
Dendrocopos minor;XC171122.mp3;XC171122_22.npy;65.780;66.390
Dendrocopos minor;XC171122.mp3;XC171122_23.npy;82.760;83.760
Dendrocopos minor;XC171122.mp3;XC171122_24.npy;83.560;84.310
Dendrocopos minor;XC171122.mp3;XC171122_25.npy;89.560;90.210
Dendrocopos minor;XC171122.mp3;XC171122_26.npy;91.870;92.870
Dendrocopos minor;XC171122.mp3;XC171122_27.npy;92.670;93.190
Dendrocopos minor;XC171122.mp3;XC171122_28.npy;94.500;95.500
Dendrocopos minor;XC171122.mp3;XC171122_29.npy;95.300;95.700
Dendrocopos minor;XC171122.mp3;XC171122_30.npy;97.650;98.650
Dendrocopos minor;XC171122.mp3;XC171122_31.npy;98.450;99.110
Dendrocopos minor;XC171122.mp3;XC171122_32.npy;104.830;105.830
Dendrocopos minor;XC171122.mp3;XC171122_33.npy;105.630;106.630
Dendrocopos minor;XC171122.mp3;XC171122_34.npy;108.680;109.680
Dendrocopos minor;XC171122.mp3;XC171122_35.npy;109.480;109.900
Dendrocopos minor;XC171122.mp3;XC171122_36.npy;112.670;113.670
Dendrocopos minor;XC171122.mp3;XC171122_37.npy;113.470;114.000
Dendrocopos minor;XC171122.mp3;XC171122_38.npy;116.240;117.240
Dendrocopos minor;XC171122.mp3;XC171122_39.npy;117.040;117.740
Dendrocopos minor;XC171122.mp3;XC171122_40.npy;120.210;121.210
Dendrocopos minor;XC171122.mp3;XC171122_41.npy;121.010;121.700
Dendrocopos minor;XC171122.mp3;XC171122_42.npy;125.300;126.300
Dendrocopos minor;XC171122.mp3;XC171122_43.npy;126.100;126.570
Dendrocopos minor;XC171122.mp3;XC171122_44.npy;127.450;128.450
Dendrocopos minor;XC171122.mp3;XC171122_45.npy;128.250;128.650
Dendrocopos minor;XC171122.mp3;XC171122_46.npy;130.270;131.270
Dendrocopos minor;XC171122.mp3;XC171122_47.npy;131.070;131.840
Dendrocopos minor;XC171122.mp3;XC171122_48.npy;138.520;139.520
Dendrocopos minor;XC171122.mp3;XC171122_49.npy;139.320;140.320
Dendrocopos minor;XC171122.mp3;XC171122_50.npy;146.820;147.820
Dendrocopos minor;XC171122.mp3;XC171122_51.npy;147.620;148.260
Dendrocopos minor;XC171122.mp3;XC171122_52.npy;151.890;152.890
Dendrocopos minor;XC171122.mp3;XC171122_53.npy;152.690;153.270
Dendrocopos minor;XC171122.mp3;XC171122_54.npy;160.880;161.850
Dendrocopos minor;XC171122.mp3;XC171122_55.npy;163.340;164.340
Dendrocopos minor;XC171122.mp3;XC171122_56.npy;164.140;164.690
Dendrocopos minor;XC171122.mp3;XC171122_57.npy;166.680;167.680
Dendrocopos minor;XC171122.mp3;XC171122_58.npy;167.480;167.910
Dendrocopos minor;XC171122.mp3;XC171122_59.npy;171.020;172.020
Dendrocopos minor;XC171122.mp3;XC171122_60.npy;171.820;172.500
Dendrocopos minor;XC171122.mp3;XC171122_61.npy;176.250;177.250
Dendrocopos minor;XC171122.mp3;XC171122_62.npy;177.050;177.780
Dendrocopos minor;XC171122.mp3;XC171122_63.npy;179.310;180.310
Dendrocopos minor;XC171122.mp3;XC171122_64.npy;180.110;180.590
Dendrocopos minor;XC171122.mp3;XC171122_65.npy;183.080;184.080
Dendrocopos minor;XC171122.mp3;XC171122_66.npy;183.880;184.320
Dendrocopos minor;XC171122.mp3;XC171122_67.npy;186.640;187.640
Dendrocopos minor;XC171122.mp3;XC171122_68.npy;187.440;187.710
Dendrocopos minor;XC171122.mp3;XC171122_69.npy;189.230;190.230
Dendrocopos minor;XC171122.mp3;XC171122_70.npy;190.030;190.700
Dendrocopos minor;XC171122.mp3;XC171122_71.npy;196.920;197.920
Dendrocopos minor;XC171122.mp3;XC171122_72.npy;197.720;198.130
Dendrocopos minor;XC171122.mp3;XC171122_73.npy;202.220;203.220
Dendrocopos minor;XC171122.mp3;XC171122_74.npy;203.020;203.320
Dendrocopos minor;XC171122.mp3;XC171122_75.npy;213.320;214.320
Dendrocopos minor;XC171122.mp3;XC171122_76.npy;214.120;214.550
Dendrocopos minor;XC171122.mp3;XC171122_77.npy;216.430;217.430
Dendrocopos minor;XC171122.mp3;XC171122_78.npy;217.230;217.730
Dendrocopos minor;XC171122.mp3;XC171122_79.npy;227.430;228.430
Dendrocopos minor;XC171122.mp3;XC171122_80.npy;228.230;228.890
Dendrocopos minor;XC171122.mp3;XC171122_81.npy;231.480;232.480
Dendrocopos minor;XC171122.mp3;XC171122_82.npy;232.280;232.910
Dendrocopos minor;XC171122.mp3;XC171122_83.npy;238.590;239.590
Dendrocopos minor;XC171122.mp3;XC171122_84.npy;239.390;239.630
Dendrocopos minor;XC197138.mp3;XC197138_0.npy;0.430;1.430
Dendrocopos minor;XC197138.mp3;XC197138_1.npy;1.230;1.530
Dendrocopos minor;XC197138.mp3;XC197138_2.npy;3.860;4.550
Dendrocopos minor;XC197138.mp3;XC197138_3.npy;4.760;5.170
Dendrocopos minor;XC197138.mp3;XC197138_4.npy;7.510;8.150
Dendrocopos minor;XC197138.mp3;XC197138_5.npy;19.890;20.760
Dendrocopos minor;XC197138.mp3;XC197138_6.npy;20.980;21.570
Dendrocopos minor;XC197138.mp3;XC197138_7.npy;25.460;26.210
Dendrocopos minor;XC197138.mp3;XC197138_8.npy;33.050;33.820
Dendrocopos minor;XC197138.mp3;XC197138_9.npy;42.130;42.890
Dendrocopos minor;XC197138.mp3;XC197138_10.npy;52.000;52.770
Dendrocopos minor;XC197138.mp3;XC197138_11.npy;59.650;60.191
Dendrocopos minor;XC197138.mp3;XC197138_12.npy;67.740;68.420
Dendrocopos minor;XC197138.mp3;XC197138_13.npy;75.080;75.770
Dendrocopos minor;XC197138.mp3;XC197138_14.npy;109.910;110.910
Dendrocopos minor;XC197138.mp3;XC197138_15.npy;110.710;111.380
Dendrocopos minor;XC197138.mp3;XC197138_16.npy;113.500;114.230
Dendrocopos minor;XC197138.mp3;XC197138_17.npy;117.400;118.400
Dendrocopos minor;XC197138.mp3;XC197138_18.npy;118.200;118.740
Dendrocopos minor;XC236456.mp3;XC236456_0.npy;3.257;4.147
Dendrocopos minor;XC236456.mp3;XC236456_1.npy;9.830;10.830
Dendrocopos minor;XC236456.mp3;XC236456_2.npy;10.630;11.212
Dendrocopos minor;XC236456.mp3;XC236456_3.npy;12.748;13.748
Dendrocopos minor;XC236456.mp3;XC236456_4.npy;13.548;14.309
Dendrocopos minor;XC236456.mp3;XC236456_5.npy;15.915;16.915
Dendrocopos minor;XC236456.mp3;XC236456_6.npy;16.715;16.984
Dendrocopos minor;XC236456.mp3;XC236456_7.npy;17.733;18.733
Dendrocopos minor;XC236456.mp3;XC236456_8.npy;18.533;18.974
Dendrocopos minor;XC236456.mp3;XC236456_9.npy;26.206;27.206
Dendrocopos minor;XC236456.mp3;XC236456_10.npy;27.006;28.006
Dendrocopos minor;XC236456.mp3;XC236456_11.npy;27.806;28.247
Dendrocopos minor;XC236456.mp3;XC236456_12.npy;29.572;30.327
Dendrocopos minor;XC236456.mp3;XC236456_13.npy;30.864;31.626
Dendrocopos minor;XC236456.mp3;XC236456_14.npy;33.437;34.437
Dendrocopos minor;XC236456.mp3;XC236456_15.npy;34.237;34.787
Dendrocopos minor;XC236456.mp3;XC236456_16.npy;35.670;36.670
Dendrocopos minor;XC236456.mp3;XC236456_17.npy;36.470;36.784
Dendrocopos minor;XC236456.mp3;XC236456_18.npy;43.842;44.842
Dendrocopos minor;XC236456.mp3;XC236456_19.npy;44.642;45.276
Dendrocopos minor;XC236456.mp3;XC236456_20.npy;49.288;49.794
Dendrocopos minor;XC236456.mp3;XC236456_21.npy;50.504;51.074
Dendrocopos minor;XC236456.mp3;XC236456_22.npy;57.774;58.774
Dendrocopos minor;XC236456.mp3;XC236456_23.npy;58.574;59.016
Dendrocopos minor;XC236456.mp3;XC236456_24.npy;62.586;63.540
Dendrocopos minor;XC236456.mp3;XC236456_25.npy;65.345;66.345
Dendrocopos minor;XC236456.mp3;XC236456_26.npy;66.145;66.650
Dendrocopos minor;XC236456.mp3;XC236456_27.npy;71.725;72.725
Dendrocopos minor;XC236456.mp3;XC236456_28.npy;72.525;73.248
Dendrocopos minor;XC236456.mp3;XC236456_29.npy;79.039;80.039
Dendrocopos minor;XC236456.mp3;XC236456_30.npy;79.839;80.121
Dendrocopos minor;XC236456.mp3;XC236456_31.npy;80.793;81.375
Dendrocopos minor;XC236456.mp3;XC236456_32.npy;84.191;85.191
Dendrocopos minor;XC236456.mp3;XC236456_33.npy;84.991;85.400
Dendrocopos minor;XC236458.mp3;XC236458_0.npy;0.608;1.100
Dendrocopos minor;XC236458.mp3;XC236458_1.npy;5.705;6.138
Dendrocopos minor;XC236458.mp3;XC236458_2.npy;8.003;8.490
Dendrocopos minor;XC236458.mp3;XC236458_3.npy;13.833;14.329
Dendrocopos minor;XC236458.mp3;XC236458_4.npy;17.029;17.848
Dendrocopos minor;XC236458.mp3;XC236458_5.npy;24.845;25.354
Dendrocopos minor;XC308991.mp3;XC308991_0.npy;4.109;5.083
Dendrocopos minor;XC308991.mp3;XC308991_1.npy;28.385;29.385
Dendrocopos minor;XC308991.mp3;XC308991_2.npy;29.185;29.444
Dendrocopos minor;XC308991.mp3;XC308991_3.npy;41.586;42.586
Dendrocopos minor;XC308991.mp3;XC308991_4.npy;42.386;42.624
Dendrocopos minor;XC308991.mp3;XC308991_5.npy;82.835;83.809
Dendrocopos minor;XC308991.mp3;XC308991_6.npy;89.951;90.946
Dendrocopos minor;XC308991.mp3;XC308991_7.npy;99.336;100.124
Dendrocopos minor;XC308991.mp3;XC308991_8.npy;112.981;113.597
Dendrocopos minor;XC308991.mp3;XC308991_9.npy;121.171;121.987
Dendrocopos minor;XC310709.mp3;XC310709_0.npy;1.748;2.748
Dendrocopos minor;XC310709.mp3;XC310709_1.npy;2.548;2.868
Dendrocopos minor;XC310709.mp3;XC310709_2.npy;3.904;4.739
Dendrocopos minor;XC310709.mp3;XC310709_3.npy;5.030;5.590
Dendrocopos minor;XC310709.mp3;XC310709_4.npy;16.720;17.720
Dendrocopos minor;XC310709.mp3;XC310709_5.npy;17.520;18.093
Dendrocopos minor;XC310709.mp3;XC310709_6.npy;29.839;30.839
Dendrocopos minor;XC310709.mp3;XC310709_7.npy;30.639;30.903
Dendrocopos minor;XC310709.mp3;XC310709_8.npy;31.687;32.354
Dendrocopos minor;XC310709.mp3;XC310709_9.npy;41.551;42.551
Dendrocopos minor;XC310709.mp3;XC310709_10.npy;42.351;42.845
Dendrocopos minor;XC310709.mp3;XC310709_11.npy;43.957;44.663
Dendrocopos minor;XC310709.mp3;XC310709_12.npy;47.094;48.063
Dendrocopos minor;XC312823.mp3;XC312823_0.npy;2.106;2.882
Dendrocopos minor;XC312823.mp3;XC312823_1.npy;6.281;7.281
Dendrocopos minor;XC312823.mp3;XC312823_2.npy;7.081;7.369
Dendrocopos minor;XC312823.mp3;XC312823_3.npy;9.242;10.233
Dendrocopos minor;XC312823.mp3;XC312823_4.npy;12.190;13.148
Dendrocopos minor;XC312823.mp3;XC312823_5.npy;16.328;17.328
Dendrocopos minor;XC312823.mp3;XC312823_6.npy;17.128;17.430
Dendrocopos minor;XC312823.mp3;XC312823_7.npy;19.605;20.605
Dendrocopos minor;XC312823.mp3;XC312823_8.npy;20.405;20.624
Dendrocopos minor;XC312823.mp3;XC312823_9.npy;23.594;24.543
Dendrocopos minor;XC312823.mp3;XC312823_10.npy;28.504;29.504
Dendrocopos minor;XC312823.mp3;XC312823_11.npy;29.304;29.620
Dendrocopos minor;XC314610.mp3;XC314610_0.npy;1.499;2.499
Dendrocopos minor;XC314610.mp3;XC314610_1.npy;2.299;2.717
Dendrocopos minor;XC314610.mp3;XC314610_2.npy;5.400;6.400
Dendrocopos minor;XC314610.mp3;XC314610_3.npy;6.200;6.476
Dendrocopos minor;XC329937.mp3;XC329937_0.npy;1.684;2.684
Dendrocopos minor;XC329937.mp3;XC329937_1.npy;2.484;2.904
Dendrocopos minor;XC329937.mp3;XC329937_2.npy;12.327;13.327
Dendrocopos minor;XC329937.mp3;XC329937_3.npy;13.127;13.547
Dendrocopos minor;XC329937.mp3;XC329937_4.npy;42.991;43.991
Dendrocopos minor;XC329937.mp3;XC329937_5.npy;43.791;44.791
Dendrocopos minor;XC329937.mp3;XC329937_6.npy;47.463;48.463
Dendrocopos minor;XC329937.mp3;XC329937_7.npy;48.263;48.880
Dendrocopos minor;XC329937.mp3;XC329937_8.npy;57.003;57.595
Dendrocopos minor;XC356856.mp3;XC356856_0.npy;2.426;3.426
Dendrocopos minor;XC356856.mp3;XC356856_1.npy;3.226;3.597
Dendrocopos minor;XC356856.mp3;XC356856_2.npy;13.244;14.244
Dendrocopos minor;XC356856.mp3;XC356856_3.npy;14.044;14.544
Dendrocopos minor;XC356856.mp3;XC356856_4.npy;30.934;31.934
Dendrocopos minor;XC356856.mp3;XC356856_5.npy;31.734;32.202
Dendrocopos minor;XC356856.mp3;XC356856_6.npy;34.802;35.802
Dendrocopos minor;XC356856.mp3;XC356856_7.npy;35.602;35.915
Dendrocopos minor;XC356856.mp3;XC356856_8.npy;39.345;40.345
Dendrocopos minor;XC356856.mp3;XC356856_9.npy;40.145;40.348
Dendrocopos minor;XC356856.mp3;XC356856_10.npy;44.816;45.813
Dendrocopos minor;XC356856.mp3;XC356856_11.npy;54.686;55.650
Dendrocopos minor;XC356856.mp3;XC356856_12.npy;58.957;59.957
Dendrocopos minor;XC356856.mp3;XC356856_13.npy;59.757;60.015
Dendrocopos minor;XC356856.mp3;XC356856_14.npy;69.685;70.685
Dendrocopos minor;XC356856.mp3;XC356856_15.npy;70.485;70.746
Dendrocopos minor;XC356856.mp3;XC356856_16.npy;73.559;74.559
Dendrocopos minor;XC356856.mp3;XC356856_17.npy;74.359;74.627
Dendrocopos minor;XC356856.mp3;XC356856_18.npy;81.151;82.151
Dendrocopos minor;XC356856.mp3;XC356856_19.npy;81.951;82.164
Dendrocopos minor;XC364346.mp3;XC364346_0.npy;2.074;3.074
Dendrocopos minor;XC364346.mp3;XC364346_1.npy;2.874;3.622
Dendrocopos minor;XC364346.mp3;XC364346_2.npy;9.675;10.675
Dendrocopos minor;XC364346.mp3;XC364346_3.npy;10.475;11.106
Dendrocopos minor;XC364346.mp3;XC364346_4.npy;15.247;16.247
Dendrocopos minor;XC364346.mp3;XC364346_5.npy;16.047;16.803
Dendrocopos minor;XC364346.mp3;XC364346_6.npy;21.176;22.176
Dendrocopos minor;XC364346.mp3;XC364346_7.npy;21.976;22.523
Dendrocopos minor;XC364346.mp3;XC364346_8.npy;23.823;24.823
Dendrocopos minor;XC364346.mp3;XC364346_9.npy;24.623;24.914
Dendrocopos minor;XC383514.mp3;XC383514_0.npy;2.801;3.801
Dendrocopos minor;XC383514.mp3;XC383514_1.npy;3.601;4.346
Dendrocopos minor;XC383514.mp3;XC383514_2.npy;15.189;16.189
Dendrocopos minor;XC383514.mp3;XC383514_3.npy;15.989;16.422
Dendrocopos minor;XC383514.mp3;XC383514_4.npy;29.866;30.866
Dendrocopos minor;XC383514.mp3;XC383514_5.npy;30.666;31.666
Dendrocopos minor;XC383514.mp3;XC383514_6.npy;39.598;40.598
Dendrocopos minor;XC383514.mp3;XC383514_7.npy;40.398;41.097
Dendrocopos minor;XC383514.mp3;XC383514_8.npy;80.228;81.228
Dendrocopos minor;XC383514.mp3;XC383514_9.npy;81.028;81.697
Dendrocopos minor;XC383514.mp3;XC383514_10.npy;113.377;114.377
Dendrocopos minor;XC383514.mp3;XC383514_11.npy;114.177;114.929
Dendrocopos minor;XC383514.mp3;XC383514_12.npy;133.626;134.626
Dendrocopos minor;XC383514.mp3;XC383514_13.npy;134.426;135.426
Dendrocopos minor;XC400197.mp3;XC400197_0.npy;1.000;1.905
Dendrocopos minor;XC400197.mp3;XC400197_1.npy;17.446;17.859
Dendrocopos minor;XC400197.mp3;XC400197_2.npy;21.091;21.896
Dendrocopos minor;XC400197.mp3;XC400197_3.npy;26.067;26.775
Dendrocopos minor;XC400197.mp3;XC400197_4.npy;31.377;32.137
Dendrocopos minor;XC400197.mp3;XC400197_5.npy;34.612;35.143
Dendrocopos minor;XC400197.mp3;XC400197_6.npy;35.983;36.777
Dendrocopos minor;XC400197.mp3;XC400197_7.npy;41.976;42.823
Dendrocopos minor;XC400197.mp3;XC400197_8.npy;46.412;47.109
Dendrocopos minor;XC400197.mp3;XC400197_9.npy;58.805;59.600
Dendrocopos minor;XC400197.mp3;XC400197_10.npy;66.225;67.225
Dendrocopos minor;XC400197.mp3;XC400197_11.npy;67.025;67.235
Dendrocopos minor;XC400197.mp3;XC400197_12.npy;70.223;71.212
Dendrocopos minor;XC400197.mp3;XC400197_13.npy;78.844;79.844
Dendrocopos minor;XC400197.mp3;XC400197_14.npy;79.644;79.885
Dendrocopos minor;XC400197.mp3;XC400197_15.npy;83.751;84.682
Dendrocopos minor;XC400197.mp3;XC400197_16.npy;93.760;94.760
Dendrocopos minor;XC400197.mp3;XC400197_17.npy;94.560;94.999
Dendrocopos minor;XC401830.mp3;XC401830_0.npy;1.114;2.114
Dendrocopos minor;XC401830.mp3;XC401830_1.npy;1.914;2.353
Dendrocopos minor;XC401830.mp3;XC401830_2.npy;11.512;12.512
Dendrocopos minor;XC401830.mp3;XC401830_3.npy;12.312;12.610
Dendrocopos minor;XC401830.mp3;XC401830_4.npy;16.065;17.065
Dendrocopos minor;XC401830.mp3;XC401830_5.npy;16.865;17.183
Dendrocopos minor;XC401830.mp3;XC401830_6.npy;24.457;25.457
Dendrocopos minor;XC401830.mp3;XC401830_7.npy;25.257;25.531
Dendrocopos minor;XC401830.mp3;XC401830_8.npy;30.093;31.093
Dendrocopos minor;XC401830.mp3;XC401830_9.npy;30.893;31.115
Dendrocopos minor;XC401830.mp3;XC401830_10.npy;43.002;44.002
Dendrocopos minor;XC401830.mp3;XC401830_11.npy;43.802;44.149
Dendrocopos minor;XC401830.mp3;XC401830_12.npy;48.826;49.401
Dendrocopos minor;XC401830.mp3;XC401830_13.npy;51.223;52.105
Dendrocopos minor;XC405096.mp3;XC405096_0.npy;8.620;9.620
Dendrocopos minor;XC405096.mp3;XC405096_1.npy;9.420;9.890
Dendrocopos minor;XC405096.mp3;XC405096_2.npy;15.230;16.230
Dendrocopos minor;XC405096.mp3;XC405096_3.npy;16.030;16.760
Dendrocopos minor;XC405096.mp3;XC405096_4.npy;20.230;21.230
Dendrocopos minor;XC405096.mp3;XC405096_5.npy;21.030;21.670
Dendrocopos minor;XC405096.mp3;XC405096_6.npy;24.250;25.250
Dendrocopos minor;XC405096.mp3;XC405096_7.npy;25.050;25.560
Dendrocopos minor;XC405096.mp3;XC405096_8.npy;28.941;29.941
Dendrocopos minor;XC405096.mp3;XC405096_9.npy;29.741;30.300
Dendrocopos minor;XC405096.mp3;XC405096_10.npy;37.950;38.950
Dendrocopos minor;XC405096.mp3;XC405096_11.npy;38.750;39.750
Dendrocopos minor;XC405096.mp3;XC405096_12.npy;39.550;39.760
Dendrocopos minor;XC405096.mp3;XC405096_13.npy;58.830;59.830
Dendrocopos minor;XC405096.mp3;XC405096_14.npy;59.630;60.630
Dendrocopos minor;XC405096.mp3;XC405096_15.npy;60.430;60.700
Dendrocopos minor;XC405096.mp3;XC405096_16.npy;70.780;71.780
Dendrocopos minor;XC405096.mp3;XC405096_17.npy;71.580;72.159
Dendrocopos minor;XC405096.mp3;XC405096_18.npy;77.320;78.320
Dendrocopos minor;XC405096.mp3;XC405096_19.npy;78.120;79.120
Dendrocopos minor;XC405096.mp3;XC405096_20.npy;91.560;92.560
Dendrocopos minor;XC405096.mp3;XC405096_21.npy;92.360;92.930
Dendrocopos minor;XC405096.mp3;XC405096_22.npy;98.130;99.130
Dendrocopos minor;XC405096.mp3;XC405096_23.npy;98.930;99.440
Dendrocopos minor;XC407219.mp3;XC407219_0.npy;0.922;1.922
Dendrocopos minor;XC407219.mp3;XC407219_1.npy;1.722;2.222
Dendrocopos minor;XC407219.mp3;XC407219_2.npy;9.703;10.703
Dendrocopos minor;XC407219.mp3;XC407219_3.npy;10.503;11.503
Dendrocopos minor;XC459694.mp3;XC459694_0.npy;2.023;3.023
Dendrocopos minor;XC459694.mp3;XC459694_1.npy;2.823;3.554
Dendrocopos minor;XC459694.mp3;XC459694_2.npy;13.630;14.630
Dendrocopos minor;XC459694.mp3;XC459694_3.npy;14.430;15.191
Dendrocopos minor;XC459694.mp3;XC459694_4.npy;19.412;20.412
Dendrocopos minor;XC459694.mp3;XC459694_5.npy;20.212;20.938
Dendrocopos minor;XC466742.mp3;XC466742_0.npy;1.107;1.940
Dendrocopos minor;XC466742.mp3;XC466742_1.npy;5.099;6.099
Dendrocopos minor;XC466742.mp3;XC466742_2.npy;5.899;6.266
Dendrocopos minor;XC466742.mp3;XC466742_3.npy;6.786;7.643
Dendrocopos minor;XC466742.mp3;XC466742_4.npy;10.528;11.528
Dendrocopos minor;XC466742.mp3;XC466742_5.npy;11.328;11.550
Dendrocopos minor;XC466742.mp3;XC466742_6.npy;12.778;13.767
Dendrocopos minor;XC466742.mp3;XC466742_7.npy;16.418;17.418
